,src,trg,time
1248,1,255,1082921423
1249,103,256,1082923038
1250,143,32,1082923115
1251,204,257,1082923740
1252,52,48,1082924081
1253,258,76,1082924255
1254,168,95,1082924733
1255,259,260,1082924980
1256,261,256,1082925050
1257,19,52,1082925105
1258,204,81,1082925273
1259,19,52,1082925285
1260,259,256,1082925365
1261,51,260,1082925518
1262,260,51,1082925643
1263,204,262,1082925647
1264,19,52,1082925705
1265,103,260,1082925723
1266,263,254,1082925738
1267,263,254,1082925911
1268,204,51,1082925956
1269,260,51,1082926164
1270,204,51,1082926293
1271,41,256,1082926464
1272,204,51,1082926467
1273,204,51,1082926483
1274,36,254,1082926507
1275,204,51,1082926519
1276,36,222,1082926544
1277,204,51,1082926627
1278,204,51,1082926653
1279,204,51,1082926863
1280,204,51,1082926903
1281,62,215,1082926936
1282,204,51,1082927059
1283,264,158,1082927129
1284,6,122,1082927163
1285,204,51,1082927497
1286,36,254,1082927582
1287,36,6,1082927626
1288,41,265,1082927653
1289,204,51,1082927657
1290,204,51,1082927898
1291,36,6,1082928202
1292,36,254,1082928249
1293,260,51,1082928259
1294,204,51,1082928272
1295,36,222,1082928350
1296,96,6,1082928420
1297,204,51,1082928437
1298,96,6,1082928495
1299,256,259,1082928531
1300,204,48,1082928543
1301,36,254,1082928552
1302,36,6,1082928570
1303,204,51,1082928573
1304,96,6,1082928593
1305,36,6,1082928676
1306,96,6,1082928684
1307,204,51,1082928776
1308,96,6,1082928842
1309,204,51,1082928842
1310,36,6,1082928911
1311,36,254,1082928939
1312,36,254,1082928965
1313,204,48,1082928992
1314,96,6,1082929137
1315,211,251,1082929170
1316,204,266,1082929299
1317,204,51,1082929327
1318,267,260,1082929348
1319,267,256,1082929372
1320,260,51,1082929460
1321,260,267,1082929470
1322,12,260,1082929479
1323,263,191,1082929529
1324,12,101,1082929622
1325,204,48,1082929713
1326,204,51,1082929753
1327,204,266,1082929779
1328,12,175,1082929834
1329,204,48,1082929862
1330,204,51,1082930047
1331,51,267,1082930131
1332,260,51,1082930143
1333,204,48,1082930175
1334,260,51,1082930215
1335,268,149,1082930276
1336,267,51,1082930286
1337,189,8,1082930575
1338,63,127,1082930655
1339,51,267,1082930780
1340,204,48,1082930903
1341,204,221,1082931019
1342,127,63,1082931112
1343,204,48,1082931126
1344,212,6,1082931198
1345,204,48,1082931298
1346,204,48,1082931341
1347,267,51,1082931514
1348,140,6,1082931554
1349,12,175,1082931584
1350,103,267,1082931590
1351,204,48,1082931599
1352,69,254,1082931696
1353,212,34,1082931877
1354,212,48,1082931979
1355,103,267,1082932345
1356,176,269,1082932447
1357,204,48,1082932590
1358,103,166,1082932748
1359,19,265,1082932792
1360,95,168,1082932934
1361,212,254,1082933285
1362,212,48,1082933483
1363,176,270,1082933614
1364,176,267,1082933642
1365,212,48,1082933818
1366,69,271,1082933819
1367,212,48,1082934015
1368,69,271,1082934029
1369,69,271,1082934289
1370,69,271,1082934360
1371,272,273,1082934413
1372,69,271,1082934444
1373,48,256,1082934452
1374,69,271,1082934528
1375,274,48,1082934768
1376,69,271,1082934806
1377,274,48,1082935062
1378,144,260,1082935205
1379,103,265,1082935229
1380,212,48,1082935316
1381,263,222,1082935417
1382,198,256,1082935428
1383,103,270,1082935531
1384,176,256,1082935726
1385,212,48,1082935773
1386,263,239,1082935823
1387,212,48,1082936137
1388,135,105,1082936337
1389,263,239,1082936547
1390,103,228,1082936555
1391,212,48,1082936698
1392,103,228,1082936749
1393,204,48,1082936790
1394,101,271,1082937003
1395,101,34,1082937238
1396,275,20,1082937309
1397,103,228,1082937338
1398,276,8,1082937338
1399,20,275,1082937376
1400,20,275,1082937385
1401,101,34,1082937392
1402,263,277,1082937561
1403,263,277,1082937644
1404,140,6,1082937936
1405,9,135,1082938007
1406,140,278,1082938040
1407,9,135,1082938457
1408,34,101,1082938579
1409,127,260,1082938701
1410,9,135,1082938750
1411,101,68,1082938875
1412,260,127,1082938953
1413,103,52,1082939057
1414,199,279,1082939133
1415,199,260,1082939302
1416,260,199,1082939564
1417,260,127,1082939584
1418,41,101,1082939894
1419,63,127,1082939979
1420,19,52,1082940064
1421,41,280,1082940102
1422,271,101,1082940214
1423,68,101,1082940225
1424,176,101,1082940250
1425,260,127,1082940360
1426,281,254,1082940422
1427,41,280,1082940798
1428,41,280,1082940847
1429,277,68,1082940981
1430,282,34,1082940981
1431,176,283,1082941036
1432,176,283,1082941042
1433,41,280,1082941074
1434,176,283,1082941112
1435,176,283,1082941127
1436,41,280,1082941342
1437,176,248,1082941561
1438,176,284,1082941660
1439,176,166,1082941744
1440,220,271,1082941797
1441,41,270,1082941849
1442,12,101,1082941880
1443,220,67,1082941903
1444,9,135,1082941909
1445,12,101,1082941986
1446,67,256,1082942126
1447,12,101,1082942179
1448,36,285,1082942255
1449,12,101,1082942453
1450,220,67,1082942562
1451,286,221,1082942592
1452,36,285,1082943325
1453,36,285,1082943364
1454,101,32,1082943641
1455,189,132,1082944840
1456,220,221,1082945023
1457,220,221,1082945368
1458,221,3,1082947230
1459,181,180,1082947377
1460,181,177,1082947388
1461,181,177,1082947401
1462,181,260,1082947805
1463,260,287,1082948499
1464,236,239,1082952036
1465,260,181,1082958008
1466,51,288,1082965307
1467,215,51,1082967212
1468,1,255,1082970208
1469,79,166,1082970311
1470,79,256,1082970437
1471,79,260,1082970517
1472,204,68,1082971069
1473,289,135,1082971085
1474,204,79,1082971112
1475,204,276,1082971177
1476,204,221,1082971189
1477,204,271,1082971197
1478,3,221,1082971322
1479,58,199,1082971591
1480,44,290,1082972597
1481,27,221,1082974222
1482,291,292,1082974882
1483,69,293,1082974902
1484,69,104,1082974946
1485,9,260,1082975768
1486,114,124,1082975985
1487,199,58,1082977284
1488,63,290,1082977800
1489,32,291,1082978457
1490,36,236,1082978625
1491,36,291,1082978735
1492,51,294,1082979011
1493,36,236,1082980964
1494,105,135,1082981660
1495,211,228,1082983353
1496,291,32,1082983690
1497,211,260,1082983796
1498,204,68,1082984182
1499,204,276,1082984287
1500,204,79,1082984308
1501,295,296,1082984414
1502,204,48,1082984689
1503,211,288,1082984792
1504,211,284,1082984842
1505,204,288,1082984868
1506,204,284,1082984996
1507,294,51,1082985320
1508,263,277,1082985463
1509,6,221,1082985514
1510,44,129,1082986202
1511,297,191,1082986544
1512,70,124,1082986752
1513,32,291,1082988091
1514,51,294,1082989217
1515,53,291,1082989444
1516,204,298,1082989764
1517,294,51,1082989876
1518,9,32,1082990622
1519,9,177,1082990675
1520,220,221,1082991108
1521,289,220,1082991548
1522,211,265,1082991766
1523,221,3,1082992817
1524,221,6,1082993004
1525,221,211,1082993531
1526,27,221,1082993748
1527,277,34,1082993855
1528,263,277,1082994176
1529,277,299,1082994542
1530,277,299,1082994637
1531,300,52,1082994732
1532,212,67,1082995607
1533,277,50,1082996088
1534,204,221,1082996901
1535,204,181,1082996986
1536,211,221,1082997251
1537,140,124,1082997436
1538,6,221,1082997493
1539,184,32,1082997612
1540,193,233,1082997613
1541,32,184,1082997641
1542,32,184,1082997763
1543,32,184,1082997864
1544,301,63,1082997917
1545,32,184,1082998005
1546,193,149,1082998132
1547,289,8,1082998264
1548,9,299,1082998544
1549,140,124,1082998575
1550,6,88,1082998658
1551,302,138,1082998745
1552,204,68,1082998856
1553,288,51,1082999811
1554,288,211,1082999865
1555,228,211,1083000104
1556,260,51,1083000116
1557,260,199,1083000139
1558,260,79,1083000163
1559,260,211,1083000203
1560,260,181,1083000303
1561,63,301,1083000393
1562,303,294,1083000878
1563,204,68,1083001036
1564,155,3,1083001676
1565,205,304,1083001695
1566,155,8,1083002187
1567,277,252,1083002731
1568,204,68,1083002776
1569,212,211,1083002838
1570,204,68,1083003136
1571,204,68,1083003416
1572,204,68,1083003563
1573,288,50,1083003646
1574,204,68,1083003702
1575,101,32,1083003779
1576,204,68,1083004061
1577,143,67,1083004425
1578,212,228,1083004871
1579,212,228,1083005027
1580,228,121,1083005409
1581,67,164,1083005558
1582,67,132,1083005646
1583,228,61,1083005776
1584,228,304,1083005952
1585,305,306,1083006013
1586,239,236,1083006132
1587,114,124,1083006247
1588,51,294,1083006588
1589,67,172,1083006726
1590,51,288,1083006795
1591,277,172,1083006928
1592,288,51,1083006995
1593,209,299,1083007052
1594,67,175,1083007458
1595,3,221,1083007689
1596,3,155,1083008142
1597,307,6,1083008179
1598,307,6,1083008256
1599,307,51,1083008403
1600,6,299,1083008455
1601,307,6,1083008496
1602,307,6,1083008634
1603,277,51,1083008645
1604,307,6,1083008832
1605,277,79,1083008856
1606,277,51,1083008890
1607,281,308,1083009113
1608,307,6,1083009150
1609,277,51,1083009205
1610,193,302,1083009302
1611,307,6,1083009396
1612,302,193,1083009445
1613,307,67,1083009668
1614,281,302,1083009670
1615,193,302,1083009784
1616,307,6,1083009802
1617,60,308,1083009884
1618,60,308,1083009890
1619,60,308,1083009893
1620,60,308,1083009896
1621,60,308,1083009899
1622,309,175,1083009928
1623,310,72,1083010158
1624,143,67,1083010164
1625,308,60,1083010222
1626,212,209,1083010229
1627,302,193,1083010289
1628,307,67,1083010392
1629,189,302,1083010506
1630,193,302,1083010530
1631,212,34,1083010602
1632,277,184,1083010625
1633,281,302,1083010679
1634,302,193,1083010718
1635,189,302,1083010769
1636,193,302,1083010878
1637,212,34,1083011134
1638,277,184,1083011297
1639,277,184,1083011480
1640,302,193,1083011632
1641,277,184,1083011772
1642,9,177,1083011924
1643,277,184,1083012020
1644,9,299,1083012090
1645,277,184,1083012283
1646,121,228,1083012394
1647,193,302,1083012547
1648,308,60,1083012616
1649,36,211,1083012730
1650,302,193,1083012732
1651,303,212,1083012943
1652,36,155,1083012991
1653,193,302,1083013003
1654,193,311,1083013081
1655,36,34,1083013221
1656,194,296,1083013231
1657,211,128,1083013396
1658,36,211,1083013412
1659,296,63,1083013708
1660,302,193,1083013909
1661,194,312,1083013971
1662,281,302,1083014024
1663,193,302,1083014117
1664,9,8,1083014181
1665,128,51,1083014187
1666,194,132,1083014281
1667,294,51,1083014337
1668,302,193,1083014347
1669,128,51,1083014455
1670,294,51,1083014456
1671,299,209,1083014525
1672,9,8,1083014554
1673,299,6,1083014559
1674,248,283,1083014591
1675,128,236,1083014694
1676,263,308,1083014786
1677,281,302,1083014792
1678,9,299,1083014869
1679,36,299,1083014887
1680,19,302,1083014889
1681,128,51,1083014951
1682,9,8,1083015031
1683,128,51,1083015073
1684,294,51,1083015162
1685,67,32,1083015286
1686,103,299,1083015321
1687,36,299,1083015325
1688,9,299,1083015374
1689,313,228,1083015514
1690,263,308,1083015570
1691,9,8,1083015649
1692,314,308,1083015708
1693,277,191,1083015742
1694,212,51,1083015803
1695,306,305,1083015875
1696,9,299,1083015959
1697,277,191,1083015964
1698,9,8,1083015988
1699,9,299,1083016137
1700,212,51,1083016177
1701,263,311,1083016184
1702,103,299,1083016246
1703,277,191,1083016314
1704,103,299,1083016466
1705,277,191,1083016486
1706,9,299,1083016490
1707,193,280,1083016622
1708,212,51,1083016649
1709,314,254,1083016750
1710,281,302,1083016858
1711,303,212,1083016998
1712,303,298,1083017031
1713,263,315,1083017039
1714,212,51,1083017055
1715,263,316,1083017059
1716,260,51,1083017107
1717,51,59,1083017132
1718,263,315,1083017176
1719,260,79,1083017185
1720,103,299,1083017187
1721,128,211,1083017189
1722,314,308,1083017242
1723,314,51,1083017263
1724,314,34,1083017274
1725,103,299,1083017357
1726,286,221,1083017399
1727,308,315,1083017456
1728,9,315,1083017463
1729,9,316,1083017478
1730,317,315,1083017518
1731,318,124,1083017558
1732,63,296,1083017623
1733,128,51,1083017640
1734,9,316,1083017674
1735,286,34,1083017738
1736,9,299,1083017744
1737,314,51,1083017797
1738,212,51,1083017822
1739,317,315,1083017838
1740,63,301,1083017870
1741,128,236,1083017892
1742,260,51,1083017918
1743,9,316,1083017922
1744,314,48,1083017922
1745,314,34,1083017984
1746,318,34,1083017985
1747,286,34,1083018035
1748,294,51,1083018042
1749,204,51,1083018051
1750,140,124,1083018065
1751,204,68,1083018140
1752,204,298,1083018163
1753,318,34,1083018181
1754,314,48,1083018231
1755,314,34,1083018259
1756,50,288,1083018334
1757,314,34,1083018420
1758,286,34,1083018651
1759,176,311,1083018745
1760,9,8,1083018761
1761,176,306,1083018814
1762,176,299,1083018843
1763,176,319,1083018870
1764,176,300,1083018910
1765,144,193,1083018961
1766,282,67,1083018963
1767,176,315,1083018969
1768,176,316,1083018974
1769,9,8,1083019020
1770,288,50,1083019146
1771,228,121,1083019148
1772,318,34,1083019158
1773,318,124,1083019165
1774,282,34,1083019190
1775,212,6,1083019230
1776,297,34,1083019257
1777,124,318,1083019279
1778,289,212,1083019360
1779,297,88,1083019397
1780,140,124,1083019418
1781,254,308,1083019451
1782,9,8,1083019460
1783,83,313,1083019510
1784,103,318,1083019532
1785,140,124,1083019580
1786,9,8,1083019610
1787,34,318,1083019709
1788,297,34,1083019714
1789,144,288,1083019738
1790,214,154,1083019757
1791,212,6,1083019766
1792,212,6,1083019951
1793,36,299,1083019976
1794,144,88,1083020079
1795,308,254,1083020085
1796,101,184,1083020100
1797,9,8,1083020116
1798,212,6,1083020124
1799,254,308,1083020158
1800,211,288,1083020194
1801,94,320,1083020199
1802,282,214,1083020199
1803,211,260,1083020212
1804,318,124,1083020224
1805,36,211,1083020234
1806,212,211,1083020234
1807,288,211,1083020250
1808,318,34,1083020280
1809,211,228,1083020296
1810,211,288,1083020422
1811,194,88,1083020453
1812,212,211,1083020566
1813,144,290,1083020676
1814,27,194,1083020676
1815,194,88,1083020694
1816,212,34,1083020750
1817,9,32,1083020791
1818,9,8,1083020830
1819,176,233,1083020834
1820,124,318,1083020918
1821,176,32,1083020936
1822,44,99,1083020958
1823,144,48,1083020972
1824,144,51,1083021206
1825,318,34,1083021287
1826,9,8,1083021315
1827,318,34,1083021342
1828,318,124,1083021356
1829,176,32,1083021385
1830,212,34,1083021410
1831,228,315,1083021434
1832,44,99,1083021534
1833,32,184,1083021604
1834,9,316,1083021626
1835,321,144,1083021661
1836,144,99,1083021696
1837,44,99,1083021729
1838,67,32,1083021897
1839,9,8,1083021950
1840,184,101,1083021969
1841,41,184,1083021975
1842,67,32,1083022032
1843,67,32,1083022075
1844,193,315,1083022080
1845,144,193,1083022153
1846,9,8,1083022183
1847,9,299,1083022208
1848,9,260,1083022217
1849,9,132,1083022286
1850,144,99,1083022368
1851,144,322,1083022480
1852,44,99,1083022671
1853,144,193,1083022725
1854,281,323,1083022726
1855,99,144,1083022755
1856,144,193,1083022798
1857,144,99,1083022886
1858,95,52,1083022917
1859,52,95,1083022968
1860,103,324,1083023143
1861,95,52,1083023178
1862,103,324,1083023314
1863,63,155,1083023334
1864,176,324,1083023352
1865,297,325,1083023373
1866,297,325,1083023398
1867,144,99,1083023404
1868,44,299,1083023486
1869,209,299,1083023518
1870,297,325,1083023542
1871,297,34,1083023573
1872,60,308,1083023573
1873,103,324,1083023594
1874,144,99,1083023632
1875,51,324,1083023697
1876,155,63,1083023724
1877,297,325,1083023736
1878,324,51,1083023745
1879,78,326,1083023761
1880,51,324,1083023779
1881,324,51,1083023809
1882,63,155,1083023810
1883,51,324,1083023850
1884,324,51,1083023878
1885,297,325,1083023908
1886,281,144,1083023920
1887,51,324,1083023968
1888,144,193,1083023973
1889,67,63,1083024019
1890,212,209,1083024071
1891,324,51,1083024085
1892,144,99,1083024117
1893,193,144,1083024126
1894,51,324,1083024173
1895,297,325,1083024195
1896,144,193,1083024223
1897,34,324,1083024227
1898,323,34,1083024249
1899,144,99,1083024262
1900,63,67,1083024318
1901,144,193,1083024388
1902,297,325,1083024390
1903,307,325,1083024494
1904,144,99,1083024500
1905,212,51,1083024501
1906,297,325,1083024538
1907,324,51,1083024614
1908,27,194,1083024644
1909,297,325,1083024691
1910,324,34,1083024697
1911,144,48,1083024710
1912,144,48,1083024729
1913,34,324,1083024735
1914,319,34,1083024768
1915,48,144,1083024781
1916,319,325,1083024793
1917,34,88,1083024807
1918,212,51,1083024816
1919,144,99,1083024886
1920,297,325,1083024902
1921,52,95,1083024910
1922,319,325,1083024941
1923,144,48,1083024952
1924,319,34,1083024979
1925,204,327,1083025033
1926,297,325,1083025066
1927,204,68,1083025138
1928,204,51,1083025147
1929,51,324,1083025156
1930,325,319,1083025207
1931,324,51,1083025315
1932,297,325,1083025423
1933,52,328,1083025475
1934,281,144,1083025492
1935,103,324,1083025520
1936,51,324,1083025535
1937,324,329,1083025536
1938,297,325,1083025554
1939,212,51,1083025565
1940,329,324,1083025573
1941,62,78,1083025588
1942,297,325,1083025672
1943,72,291,1083025726
1944,324,51,1083025791
1945,212,51,1083025797
1946,324,329,1083025800
1947,9,294,1083025918
1948,329,324,1083025923
1949,103,324,1083025951
1950,9,97,1083025961
1951,204,68,1083025966
1952,9,318,1083025993
1953,128,329,1083026056
1954,9,78,1083026074
1955,38,52,1083026105
1956,9,52,1083026160
1957,308,60,1083026163
1958,9,330,1083026272
1959,51,52,1083026286
1960,9,86,1083026311
1961,51,331,1083026418
1962,38,288,1083026428
1963,38,288,1083026431
1964,332,333,1083026443
1965,324,329,1083026463
1966,51,324,1083026496
1967,9,61,1083026511
1968,9,262,1083026549
1969,38,288,1083026626
1970,12,168,1083026627
1971,324,51,1083026650
1972,9,288,1083026752
1973,51,324,1083026839
1974,9,288,1083026926
1975,12,288,1083026964
1976,62,260,1083026988
1977,128,324,1083027026
1978,12,288,1083027042
1979,281,323,1083027056
1980,324,51,1083027057
1981,9,288,1083027130
1982,313,78,1083027160
1983,281,323,1083027168
1984,38,288,1083027183
1985,12,288,1083027195
1986,9,288,1083027200
1987,9,316,1083027223
1988,51,324,1083027270
1989,324,51,1083027286
1990,303,316,1083027328
1991,12,288,1083027333
1992,38,288,1083027370
1993,9,316,1083027392
1994,51,324,1083027409
1995,103,324,1083027414
1996,38,288,1083027474
1997,12,288,1083027475
1998,67,90,1083027498
1999,324,51,1083027513
2000,303,316,1083027514
2001,9,288,1083027531
2002,38,288,1083027542
2003,316,303,1083027548
2004,12,288,1083027555
2005,334,128,1083027567
2006,303,316,1083027598
2007,281,323,1083027643
