src,trg,time
27048,730,1148633117.0
27048,730,1148633123.0
9211,12500,1148635429.0
7411,17843,1148637106.0
12429,14994,1148637560.0
7000,1514,1148637717.0
8119,5055,1148639749.0
10947,10948,1148643302.0
27574,14318,1148643644.0
1083,1088,1148644864.0
6113,9948,1148644938.0
14835,9702,1148645756.0
12429,9759,1148646131.0
7000,1514,1148646629.0
5402,5032,1148646746.0
3206,1074,1148647559.0
5884,2568,1148648257.0
12973,7633,1148648347.0
8345,4569,1148649404.0
2875,3287,1148649884.0
9194,17392,1148652184.0
9139,8592,1148652312.0
4692,15251,1148652379.0
2967,556,1148652583.0
10182,4349,1148654079.0
4814,7035,1148654147.0
2508,4495,1148663441.0
9389,9988,1148679980.0
12576,25132,1148685432.0
2259,2260,1148688921.0
2034,5616,1148689450.0
2568,5884,1148689879.0
20309,10127,1148690059.0
11029,4292,1148691874.0
1775,1407,1148692433.0
18903,13684,1148692583.0
317,27677,1148693071.0
94,8406,1148693625.0
19063,20964,1148694443.0
1412,65,1148696654.0
2241,2242,1148697219.0
1533,3254,1148698354.0
3901,3911,1148698604.0
21891,6429,1148699371.0
15419,19777,1148699823.0
16788,14993,1148700461.0
14069,11788,1148703121.0
1201,3745,1148703767.0
717,1357,1148704282.0
6970,6720,1148704618.0
1002,2614,1148705302.0
21891,18381,1148705835.0
16788,14993,1148705917.0
18873,5423,1148706041.0
10358,11012,1148708238.0
14134,8937,1148711191.0
12441,3430,1148712537.0
12441,3430,1148712541.0
3620,8127,1148712624.0
13999,13284,1148712754.0
20964,19063,1148713060.0
13704,8734,1148713666.0
5402,17883,1148716978.0
6599,17883,1148717192.0
4173,3466,1148717877.0
8613,8592,1148718773.0
3745,1201,1148718816.0
18873,5423,1148719631.0
5442,5429,1148719819.0
1781,6302,1148722317.0
2875,3287,1148722709.0
317,22372,1148722723.0
7528,20834,1148724582.0
12016,11042,1148725506.0
15575,15563,1148727116.0
11786,8592,1148727594.0
11737,13651,1148727739.0
19791,17430,1148728144.0
909,910,1148729049.0
5917,1764,1148731006.0
1781,6302,1148731158.0
1788,1789,1148735396.0
15563,15575,1148736067.0
20940,17843,1148737494.0
14961,14881,1148737951.0
8594,11787,1148738924.0
5335,5985,1148740237.0
13865,21718,1148740826.0
8594,8593,1148742113.0
14478,14480,1148742386.0
22227,4447,1148742508.0
5985,5335,1148743772.0
17385,5318,1148744201.0
10891,5419,1148748427.0
9847,1899,1148749178.0
6856,18103,1148752199.0
5451,1901,1148758127.0
9936,7983,1148768981.0
8594,7510,1148772039.0
8594,5065,1148774125.0
8594,4299,1148774976.0
4447,22227,1148776182.0
4447,22227,1148776232.0
6391,4475,1148776935.0
31943,26340,1148777338.0
8594,16161,1148777703.0
9762,16302,1148777946.0
10932,33228,1148778748.0
14996,14997,1148780301.0
5985,2128,1148781124.0
10383,3086,1148781527.0
8119,12968,1148781984.0
8594,3870,1148783704.0
3537,11576,1148785831.0
640,13033,1148786020.0
2875,3287,1148786606.0
20942,8734,1148787305.0
7973,1295,1148787565.0
10947,8127,1148787651.0
10891,18104,1148790735.0
2319,17392,1148791119.0
9808,315,1148792796.0
3903,3882,1148793564.0
5108,6649,1148794448.0
9762,21319,1148794524.0
1781,15303,1148795060.0
12429,5556,1148796697.0
2967,556,1148797970.0
3916,5414,1148801765.0
5985,2128,1148801877.0
13024,3178,1148802183.0
8119,6261,1148804348.0
1906,8629,1148804354.0
28344,7511,1148805814.0
7973,1295,1148806023.0
8594,15239,1148806539.0
8594,20775,1148807005.0
15563,10337,1148808545.0
7202,2199,1148810545.0
18103,6856,1148811407.0
11576,3537,1148811510.0
15419,19777,1148811944.0
3916,25313,1148815253.0
12177,31984,1148815423.0
37885,33649,1148817197.0
2319,14933,1148817995.0
10337,15563,1148819254.0
14164,18615,1148819582.0
15563,10337,1148820724.0
20845,14884,1148821492.0
8594,19494,1148822348.0
24927,8235,1148823054.0
10337,15563,1148823116.0
2741,5419,1148823821.0
6720,6970,1148824247.0
14886,3908,1148824269.0
3371,3908,1148824322.0
3901,3908,1148824440.0
1207,525,1148824998.0
8235,24927,1148825787.0
41896,8858,1148826058.0
7957,26399,1148827782.0
14478,14480,1148827854.0
12177,9211,1148828182.0
12576,25132,1148829573.0
21283,1130,1148830663.0
14886,14880,1148833962.0
8593,8594,1148854020.0
16161,8594,1148854815.0
15239,8594,1148855371.0
20320,14318,1148857252.0
9216,3537,1148859505.0
20942,7044,1148860395.0
65,1412,1148862570.0
7973,3403,1148863066.0
20916,4388,1148865535.0
8555,9325,1148868290.0
8594,8593,1148869816.0
14886,7909,1148870258.0
2319,1926,1148870681.0
21072,17588,1148870700.0
10337,3875,1148871004.0
8903,8740,1148871092.0
4837,15616,1148873354.0
5985,2128,1148873368.0
8542,1719,1148874380.0
10949,10950,1148874615.0
991,3806,1148874951.0
3537,9216,1148876165.0
1194,1595,1148876590.0
8701,5064,1148877190.0
7194,19792,1148878923.0
9216,12175,1148879243.0
4179,2932,1148879724.0
21821,6062,1148881903.0
12016,11042,1148882484.0
12201,7514,1148882988.0
1070,1071,1148883693.0
6592,13853,1148885258.0
5064,5180,1148886193.0
7973,3012,1148886307.0
4208,13608,1148887369.0
2829,4138,1148887725.0
13358,14842,1148892277.0
13374,10737,1148894553.0
20637,21614,1148895569.0
885,21955,1148895676.0
14961,14881,1148896214.0
4940,4837,1148896969.0
802,8857,1148897439.0
802,8857,1148897801.0
2971,5616,1148898536.0
4248,18416,1148899389.0
21638,16273,1148900341.0
726,2167,1148900897.0
13591,11695,1148901980.0
3162,3151,1148902415.0
13705,2167,1148902631.0
9808,11695,1148902635.0
27211,5532,1148904161.0
10806,1913,1148904335.0
8909,5815,1148904690.0
5661,14194,1148905754.0
1964,1971,1148909485.0
21072,19804,1148910237.0
5985,2128,1148910697.0
5985,2128,1148910843.0
7890,5039,1148910905.0
7890,14880,1148911465.0
3901,14880,1148911549.0
3371,4744,1148911989.0
5985,2128,1148912820.0
31943,26340,1148913737.0
3534,4693,1148914990.0
3371,9836,1148916457.0
16333,9056,1148916582.0
3899,5121,1148917439.0
4576,287,1148925908.0
4576,287,1148926457.0
4693,1793,1148942564.0
17889,14435,1148943513.0
7890,14879,1148948278.0
6970,6720,1148951533.0
7890,14067,1148951663.0
12830,14797,1148952210.0
3328,3327,1148952258.0
4736,4646,1148952312.0
3371,524,1148952630.0
21638,16273,1148953857.0
3079,9375,1148954522.0
1563,9376,1148956246.0
3901,1918,1148956781.0
7890,7507,1148957165.0
3162,887,1148957696.0
3901,25953,1148958028.0
21283,1130,1148958310.0
15564,7907,1148960287.0
7890,3914,1148962144.0
3901,3914,1148962203.0
15973,29399,1148963415.0
14206,16169,1148963707.0
6597,2975,1148964275.0
5333,5590,1148964959.0
14436,16791,1148965109.0
8596,4855,1148965299.0
14853,8749,1148965358.0
17395,15668,1148966023.0
7890,689,1148967618.0
3901,14877,1148968971.0
1374,25132,1148969073.0
12830,14797,1148970007.0
7633,12973,1148971401.0
8137,11055,1148972047.0
11055,8137,1148972244.0
1906,8397,1148972587.0
6083,9016,1148973062.0
9936,7983,1148973399.0
8397,1906,1148973549.0
10127,20309,1148974358.0
688,13905,1148977904.0
3371,14873,1148978437.0
7890,14873,1148978631.0
3901,14873,1148978686.0
21638,16273,1148979652.0
13705,2167,1148982382.0
13705,2167,1148982420.0
5815,8909,1148983488.0
9194,2324,1148983545.0
35234,50275,1148983735.0
19861,8137,1148984258.0
27211,27206,1148984403.0
7890,4960,1148984818.0
12857,16273,1148985734.0
5985,2128,1148986021.0
8885,14882,1148986439.0
17883,6599,1148986598.0
35234,507,1148987330.0
1660,3904,1148987449.0
1070,1071,1148987607.0
107,2919,1148987621.0
3901,3875,1148987719.0
27211,28159,1148988189.0
895,2167,1148988488.0
4215,8699,1148988942.0
12425,14194,1148989430.0
440,151,1148991369.0
35234,14793,1148993059.0
3371,532,1148993362.0
9016,19425,1148993490.0
13374,14605,1148994027.0
18903,13684,1148994369.0
5117,5075,1148995060.0
4215,12329,1148995667.0
12640,484,1148997186.0
1441,5419,1148997365.0
10679,2329,1149000211.0
11146,579,1149000959.0
5788,5867,1149001678.0
10889,10891,1149003100.0
10889,10891,1149003118.0
11118,5867,1149005465.0
8739,112,1149005561.0
10679,3588,1149007476.0
4493,5019,1149007781.0
12669,2695,1149013323.0
714,1770,1149027524.0
9016,6083,1149029122.0
18308,15047,1149031335.0
4814,7970,1149031862.0
21283,1130,1149033356.0
2259,2260,1149035011.0
7044,9948,1149035472.0
859,882,1149035945.0
7044,9948,1149036249.0
260,910,1149039330.0
2260,2259,1149041279.0
3588,25270,1149041481.0
12968,24538,1149041700.0
9942,12397,1149041884.0
31259,22371,1149042226.0
2259,2260,1149042851.0
2260,2259,1149042939.0
2259,2260,1149043585.0
5213,5250,1149046082.0
6720,5384,1149046440.0
910,260,1149046655.0
11520,21369,1149046791.0
294,8503,1149047377.0
26136,4037,1149048879.0
6599,17883,1149049199.0
910,858,1149049952.0
31259,22371,1149050964.0
31259,22371,1149051192.0
21284,19728,1149051561.0
31259,22371,1149051695.0
35234,50275,1149055131.0
10679,5097,1149055595.0
1765,3404,1149056421.0
2811,4551,1149057083.0
8701,5064,1149059206.0
5333,5590,1149059281.0
5064,8701,1149059581.0
5064,8701,1149059627.0
5064,8701,1149059767.0
5108,6649,1149060205.0
14131,2192,1149061217.0
1533,1193,1149061464.0
21413,21412,1149061953.0
8701,5064,1149062215.0
1361,1357,1149062352.0
7044,9948,1149062435.0
12856,5281,1149062438.0
6113,9948,1149062572.0
7983,9948,1149062599.0
10679,20844,1149064246.0
31259,22371,1149065198.0
6363,1715,1149065672.0
12968,8119,1149066713.0
10679,8455,1149066773.0
3588,7901,1149066955.0
3588,12320,1149069888.0
5281,12856,1149070518.0
21638,16273,1149071448.0
3904,8452,1149071634.0
7044,11228,1149072062.0
10679,3895,1149072561.0
23828,20920,1149073135.0
3588,7051,1149073311.0
13034,7045,1149073920.0
21588,1181,1149074756.0
9216,3974,1149074836.0
1811,8031,1149075079.0
532,3371,1149076108.0
3588,1217,1149077731.0
2875,12647,1149077803.0
11228,7044,1149077931.0
5213,21570,1149079452.0
8943,1622,1149079581.0
8943,1622,1149079805.0
1374,25132,1149080123.0
3588,2977,1149080134.0
20845,14884,1149080674.0
9211,12500,1149088461.0
10679,26399,1149088540.0
2195,14961,1149090098.0
8119,5055,1149092056.0
12968,5055,1149092078.0
13108,2199,1149111874.0
7202,2199,1149115991.0
5452,11055,1149116707.0
3013,6509,1149118067.0
10538,5800,1149118160.0
5796,1441,1149118708.0
2259,2260,1149119922.0
8701,5064,1149120213.0
7045,13034,1149120576.0
10388,16380,1149120894.0
13034,7045,1149121654.0
22720,24138,1149121872.0
9316,1898,1149123030.0
10538,5800,1149125127.0
8608,5043,1149125493.0
11055,32448,1149125649.0
16333,2290,1149125775.0
20845,14876,1149125907.0
6720,5384,1149126590.0
31259,22371,1149126886.0
21716,33075,1149128596.0
6363,15251,1149128950.0
12060,6028,1149130524.0
5386,5377,1149130699.0
4692,15251,1149131145.0
31259,22371,1149131707.0
4576,287,1149132713.0
23828,20920,1149132886.0
2260,2259,1149133243.0
7044,12440,1149133971.0
15420,13058,1149134223.0
26200,49372,1149134470.0
383,4119,1149135028.0
22371,26573,1149136548.0
21821,5891,1149138913.0
6263,5096,1149139072.0
8591,8592,1149139780.0
24380,7045,1149140629.0
2259,2260,1149141351.0
717,1357,1149145156.0
5428,3913,1149146667.0
22371,31259,1149146749.0
3913,5428,1149148186.0
5428,3913,1149148906.0
3913,5428,1149149454.0
9847,7043,1149149865.0
23189,7043,1149150113.0
31259,26573,1149150380.0
910,882,1149150657.0
31259,22371,1149151533.0
94,7043,1149152109.0
14966,7043,1149152909.0
22371,31259,1149152948.0
5428,7902,1149153008.0
3625,8629,1149153080.0
4662,7410,1149153221.0
31259,26573,1149153300.0
13866,9016,1149156121.0
7525,5094,1149156816.0
9016,13866,1149156863.0
11118,5867,1149157095.0
14069,11788,1149157118.0
8959,4788,1149157168.0
5704,6379,1149157579.0
16289,21879,1149157847.0
7889,7512,1149158067.0
22371,31259,1149158322.0
9289,5060,1149158609.0
2500,5283,1149159015.0
31259,22371,1149159137.0
7259,22405,1149159460.0
12857,16273,1149159794.0
9007,5283,1149160065.0
25797,14276,1149161291.0
18381,15949,1149161570.0
20942,526,1149162377.0
18903,13684,1149163413.0
3874,3842,1149163434.0
9366,15615,1149163543.0
8343,8342,1149165892.0
26136,22668,1149167194.0
6097,9983,1149168120.0
7043,2436,1149168224.0
14276,14217,1149168665.0
8591,8592,1149168775.0
22227,4447,1149171467.0
22227,4447,1149171709.0
1906,8629,1149172799.0
5985,2128,1149173220.0
5985,2128,1149173264.0
8397,19371,1149173326.0
5055,5043,1149175588.0
633,2511,1149176052.0
13132,7296,1149177495.0
624,1838,1149178345.0
14603,14199,1149180101.0
10542,10030,1149199242.0
9836,1904,1149200940.0
10030,10542,1149203325.0
4398,1906,1149205941.0
8129,23896,1149206653.0
624,1838,1149207404.0
14961,24357,1149208533.0
21283,1130,1149208649.0
3910,15232,1149208739.0
5333,5590,1149210337.0
15782,11874,1149210927.0
24431,26136,1149211619.0
3903,3842,1149211892.0
11874,15782,1149212521.0
9215,1904,1149213023.0
2500,5283,1149213076.0
888,910,1149214639.0
1374,1375,1149215372.0
4447,22227,1149216055.0
484,12640,1149216538.0
4398,8410,1149216595.0
4977,1562,1149216665.0
12640,484,1149216832.0
4398,22664,1149217065.0
4398,2038,1149218408.0
14875,1904,1149218556.0
14879,1904,1149218730.0
3013,1765,1149218800.0
13866,9016,1149219295.0
4731,1564,1149219348.0
17100,20780,1149220328.0
2974,2973,1149220639.0
2875,3287,1149220655.0
1128,2138,1149221012.0
8119,1904,1149222556.0
8286,1357,1149222793.0
1375,417,1149223038.0
11656,8547,1149224849.0
6082,1153,1149224892.0
9220,10888,1149225562.0
11523,16791,1149226396.0
426,2930,1149227186.0
22063,11024,1149227843.0
17136,104,1149228075.0
9186,36473,1149228262.0
25358,2436,1149229098.0
8185,8186,1149229177.0
9186,2436,1149229568.0
8909,5815,1149229987.0
4398,12968,1149230396.0
22227,4447,1149230720.0
17351,680,1149231240.0
260,910,1149231510.0
1375,1374,1149232918.0
20920,23828,1149232920.0
7055,4346,1149233662.0
31259,26573,1149234086.0
8632,8621,1149234968.0
12060,4585,1149236859.0
8621,8632,1149238137.0
23828,20920,1149239161.0
7321,15075,1149239767.0
910,260,1149240400.0
910,260,1149240583.0
4260,5911,1149241008.0
26136,4037,1149241295.0
5333,5590,1149241795.0
5911,4260,1149241989.0
5438,1904,1149242159.0
9561,12149,1149244320.0
8129,23896,1149246359.0
12060,12061,1149246410.0
8632,14088,1149247029.0
4398,5041,1149247713.0
14607,13917,1149248424.0
11656,16754,1149248629.0
10538,5800,1149249690.0
7404,8072,1149249761.0
16810,5204,1149249767.0
12610,14792,1149250002.0
35234,14797,1149250041.0
9836,3371,1149250130.0
4977,1562,1149250352.0
4398,1214,1149250507.0
20953,3371,1149251471.0
12610,14792,1149251645.0
28018,3086,1149252034.0
15518,4215,1149253026.0
9476,14792,1149253103.0
3371,524,1149253930.0
4398,3374,1149254647.0
2875,3287,1149256084.0
5117,11796,1149256303.0
8087,6116,1149256680.0
5118,19494,1149257370.0
5097,8074,1149257457.0
7908,7072,1149257961.0
19358,16042,1149264186.0
26573,25775,1149264442.0
5985,2128,1149265229.0
16088,25775,1149266657.0
6613,1782,1149284470.0
6840,5204,1149285381.0
13974,7973,1149288164.0
8074,5097,1149288993.0
3013,6509,1149290153.0
802,6069,1149292116.0
26136,4037,1149292270.0
16202,2975,1149293205.0
8129,23896,1149293717.0
24329,27651,1149293770.0
4215,12329,1149294615.0
12434,12431,1149294818.0
7055,4346,1149296161.0
1080,1083,1149296570.0
10748,6144,1149296599.0
21284,19728,1149297051.0
5097,8074,1149298725.0
9368,7883,1149299451.0
8074,5097,1149299531.0
260,910,1149299536.0
5097,8074,1149299666.0
3874,5401,1149300037.0
21638,16273,1149300397.0
7323,888,1149300734.0
8074,5097,1149301058.0
2977,2975,1149301741.0
2977,2975,1149301745.0
15110,9126,1149301961.0
9126,15110,1149302087.0
13620,8512,1149303053.0
532,1904,1149303768.0
123,8413,1149304934.0
3371,9836,1149307074.0
11796,5117,1149307560.0
802,6069,1149309522.0
5055,12968,1149312089.0
14376,10605,1149313782.0
12434,17207,1149314995.0
21821,5891,1149315649.0
9836,7508,1149316302.0
5117,11796,1149316933.0
35234,14797,1149318699.0
22405,7259,1149318969.0
4398,5041,1149320806.0
24078,5988,1149322361.0
19469,3873,1149322941.0
963,2975,1149323580.0
19469,1217,1149323683.0
10748,33178,1149325698.0
8943,1622,1149330576.0
8943,1622,1149330588.0
14276,11055,1149331328.0
36473,9186,1149331494.0
8073,8292,1149332838.0
4260,5911,1149333373.0
28719,28685,1149336775.0
20942,526,1149338022.0
19469,7907,1149338555.0
7713,29073,1149339065.0
14082,3875,1149339825.0
4215,239,1149340156.0
19469,15324,1149340730.0
24078,9801,1149340772.0
5788,11229,1149340918.0
1925,7899,1149343479.0
1925,17392,1149345274.0
725,727,1149345316.0
8119,5055,1149346904.0
3823,4177,1149358363.0
1441,12061,1149359653.0
1925,9089,1149369437.0
9836,3371,1149369523.0
7320,8402,1149369896.0
7202,2199,1149376340.0
15075,7321,1149377108.0
33178,10748,1149378205.0
2321,7511,1149380944.0
1925,5088,1149382112.0
8598,785,1149382436.0
35234,14797,1149382436.0
1426,2181,1149382543.0
9096,13374,1149382607.0
19813,19812,1149383470.0
8343,911,1149384659.0
3404,897,1149384924.0
4977,17168,1149384981.0
10179,897,1149385008.0
16155,9701,1149385240.0
9089,26399,1149385458.0
14551,10182,1149385518.0
1925,24461,1149386478.0
4977,16405,1149386494.0
910,12748,1149386796.0
1925,10882,1149388656.0
4977,1562,1149388790.0
785,8598,1149391049.0
2285,20329,1149391331.0
7045,9318,1149392480.0
19921,11558,1149393309.0
10182,14551,1149393839.0
19921,11558,1149393846.0
24461,8598,1149394331.0
25775,16088,1149394607.0
2766,14834,1149395541.0
4977,13686,1149397000.0
5108,6649,1149398086.0
20637,21614,1149399545.0
13374,9096,1149399744.0
1781,6302,1149401268.0
10650,9908,1149401699.0
991,3806,1149402965.0
28719,20662,1149402975.0
3373,521,1149406111.0
3872,14879,1149406858.0
12653,12631,1149407589.0
3872,18289,1149407704.0
28719,20662,1149409567.0
9476,14792,1149411180.0
8474,1085,1149411262.0
3872,14966,1149412100.0
3824,3827,1149414360.0
8405,8410,1149414764.0
4977,5078,1149415864.0
9087,6434,1149416371.0
3872,13715,1149417578.0
20942,526,1149418157.0
4547,5993,1149418548.0
415,11391,1149418905.0
15420,1929,1149419642.0
23189,1929,1149419791.0
15420,1929,1149420041.0
9926,1225,1149420583.0
17351,23895,1149421019.0
5442,5427,1149423623.0
29500,23189,1149424239.0
2971,2965,1149424545.0
6258,679,1149424589.0
9476,12329,1149425998.0
3533,17038,1149426092.0
3872,3879,1149427009.0
8758,17775,1149432327.0
717,7781,1149433774.0
19210,8547,1149433817.0
17202,1046,1149435611.0
8087,12550,1149436169.0
4198,5775,1149436575.0
5386,5377,1149437126.0
5386,5377,1149437170.0
5386,5377,1149437188.0
5386,5377,1149437204.0
591,4433,1149437367.0
10095,10099,1149451177.0
19210,8547,1149462072.0
9096,13374,1149467506.0
15666,6803,1149467674.0
4259,3403,1149469354.0
8598,785,1149474106.0
14607,13917,1149476119.0
22063,11024,1149476923.0
12113,14555,1149478503.0
9984,6144,1149479069.0
4679,4733,1149480912.0
15666,17434,1149480955.0
5055,9147,1149481393.0
14069,11788,1149482247.0
4784,4785,1149482425.0
4834,5851,1149484639.0
8758,11608,1149485386.0
12443,11371,1149486399.0
24043,17605,1149487670.0
22063,25577,1149488040.0
20418,16328,1149488132.0
12115,12119,1149488804.0
15522,9434,1149491767.0
13358,9983,1149492258.0
260,910,1149493485.0
8758,16668,1149493494.0
888,910,1149493689.0
5410,14221,1149495098.0
27891,28606,1149495263.0
7907,19469,1149495680.0
8375,12440,1149498279.0
7202,2199,1149499509.0
4651,4497,1149501093.0
10947,10948,1149501283.0
25577,22063,1149501978.0
9992,11126,1149503735.0
1928,3913,1149503808.0
14994,6062,1149503989.0
688,13905,1149504552.0
9277,2931,1149504681.0
14966,7514,1149505734.0
10542,10541,1149505910.0
2875,12647,1149506981.0
4054,374,1149507323.0
4054,374,1149507403.0
6593,5554,1149509779.0
26136,22668,1149510347.0
3913,4297,1149510950.0
8458,9369,1149511719.0
17727,9369,1149511748.0
8292,8073,1149512483.0
8073,8292,1149512858.0
1182,8072,1149513524.0
27891,28606,1149513751.0
94,105,1149515374.0
146,608,1149515923.0
11371,14196,1149521568.0
19806,9369,1149524023.0
5097,8074,1149525382.0
415,11391,1149526623.0
8145,4822,1149528519.0
15973,29399,1149531823.0
3632,7897,1149534192.0
1439,29399,1149534430.0
20953,3371,1149545393.0
